time,sv,SVclockBias,SVclockDrift,SVclockDriftRate,IODE,Crs,DeltaN,M0,Cuc,Eccentricity,Cus,sqrtA,Toe,Cic,Omega0,Cis,Io,Crc,omega,OmegaDot,IDOT,CodesL2,GPSWeek,L2Pflag,SVacc,health,TGD,IODC,TransTime,FitIntvl
2025-03-19 08:00:00,G31,-0.0002127042971551,1.023181539495e-12,0.0,34.0,-19.34375,4.849487714914e-09,-0.2254193059618,-9.052455425262e-07,0.01061138790101,8.422881364822e-06,5153.63271904,288000.0,1.676380634308e-08,-0.07633714564567,1.192092895508e-07,0.9547521697173,213.375,0.8075570537642,-8.219270937054e-09,-4.300179119721e-10,1.0,2358.0,0.0,2.0,0.0,-1.303851604462e-08,34.0,281526.0,4.0
2025-03-19 08:00:00,G32,-0.0004982673563063,8.753886504564e-12,0.0,91.0,-11.125,4.779484799012e-09,-2.084737643817,-4.991888999939e-07,0.008525093551725,5.645677447319e-06,5153.57783699,288000.0,1.322478055954e-07,-1.156189852291,2.793967723846e-08,0.96404106754,270.0625,-2.077239888762,-7.988547040764e-09,3.450143712334e-10,1.0,2358.0,0.0,2.0,0.0,9.313225746155e-10,91.0,280818.0,4.0
2025-03-19 09:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G26,-0.0001414502039552,-1.875832822407e-11,0.0,38.0,74.96875,5.150571684842e-09,0.0922919686738,4.000961780548e-06,0.009885638952255,9.389594197273e-06,5153.801343918,295184.0,4.097819328308e-08,0.8590275471568,1.005828380585e-07,0.9296861934131,178.75,0.6217911941791,-8.400707066026e-09,-2.050085394286e-10,1.0,2358.0,0.0,2.0,0.0,6.519258022308e-09,38.0,289608.0,4.0
2025-03-19 09:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 09:59:44,G31,-0.0002126977778971,1.023181539495e-12,0.0,173.0,-19.75,4.881274753258e-09,0.8224469821495,-7.711350917816e-07,0.01061141118407,8.62218439579e-06,5153.632822037,295184.0,-6.146728992462e-08,-0.07639577647645,1.061707735062e-07,0.9547489571492,212.1875,0.8075652724379,-8.187483898711e-09,-4.818057834305e-10,1.0,2358.0,0.0,2.0,0.0,-1.303851604462e-08,173.0,291186.0,4.0
2025-03-19 09:59:44,G32,-0.0004982049576938,8.753886504564e-12,0.0,65.0,-5.40625,4.849487714914e-09,-1.036928893736,-4.656612873077e-08,0.008525161072612,5.902722477913e-06,5153.576227188,295184.0,4.470348358154e-08,-1.156247239641,2.123415470123e-07,0.9640426767499,267.84375,-2.077140506885,-8.15926843771e-09,2.89654922433e-10,1.0,2358.0,0.0,2.0,0.0,9.313225746155e-10,65.0,288498.0,4.0
2025-03-19 10:00:00,G01,0.000181392300874,1.921307557495e-11,0.0,106.0,-72.84375,4.346609625166e-09,-2.724115415941,-3.697350621223e-06,0.0004081930965185,5.800276994705e-06,5153.737102509,295200.0,4.470348358154e-08,3.121319027215,5.029141902924e-08,0.9599553421532,268.75,-0.06786844162158,-8.153911071697e-09,-1.246480492344e-10,1.0,2358.0,0.0,2.0,0.0,-9.313225746155e-09,106.0,288018.0,4.0
2025-03-19 10:00:00,G02,-0.0002160742878914,9.549694368616e-12,0.0,56.0,-65.46875,4.353395622116e-09,-1.351425724809,-3.24659049511e-06,0.01616490050219,5.600973963738e-06,5152.871606827,295200.0,-3.017485141754e-07,2.957100449983,8.009374141693e-08,0.9662893444126,280.65625,-1.014823162887,-8.330346992389e-09,-6.535986535788e-11,1.0,2358.0,0.0,2.0,0.0,-1.769512891769e-08,56.0,288258.0,4.0
2025-03-19 10:00:00,G03,0.0006774240173399,4.092726157978e-12,0.0,184.0,-42.75,3.644794677471e-09,1.382193735929,-2.214685082436e-06,0.005864782142453,9.439885616303e-06,5153.565681458,295200.0,-1.266598701477e-07,-2.186036663053,3.725290298462e-09,0.9886646383992,210.78125,1.129520456329,-7.659604767569e-09,3.832302487924e-10,1.0,2358.0,0.0,2.0,0.0,1.396983861923e-09,184.0,288018.0,4.0
2025-03-19 10:00:00,G04,0.000542355235666,5.229594535194e-12,0.0,47.0,-13.59375,4.710196198578e-09,-2.039103369937,-9.052455425262e-07,0.003259852062911,6.07967376709e-06,5153.642507553,295200.0,5.960464477539e-08,-1.110238294887,-7.264316082001e-08,0.9669589819972,267.75,-2.90507540092,-8.048906697843e-09,2.892977646988e-10,1.0,2358.0,0.0,2.0,0.0,-4.656612873077e-09,815.0,291348.0,4.0
2025-03-19 10:00:00,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G10,-0.0003593508154154,-1.398348103976e-11,0.0,78.0,-31.90625,3.731941164615e-09,0.2774560130195,-1.650303602219e-06,0.01011010503862,9.942799806595e-06,5153.654180527,295200.0,-8.940696716309e-08,-2.188552030731,1.955777406693e-07,0.9882733560893,204.65625,-2.308673549383,-7.716750005041e-09,3.589435228671e-10,1.0,2358.0,0.0,2.0,0.0,2.793967723846e-09,78.0,288018.0,4.0
2025-03-19 10:00:00,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G12,-0.0005757962353528,-1.932676241267e-12,0.0,40.0,73.53125,4.398754654359e-09,1.066152630977,3.663823008537e-06,0.008990939357318,9.004026651382e-06,5153.727523804,295200.0,-1.490116119385e-07,1.016957279484,-8.940696716309e-08,0.9606596801545,207.75,1.4894068619,-8.028548706994e-09,-8.893227581483e-11,1.0,2358.0,0.0,2.0,0.0,-1.257285475731e-08,40.0,288018.0,4.0
2025-03-19 10:00:00,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G16,-2.74064950645e-05,8.981260180008e-12,0.0,13.0,92.65625,4.448756737146e-09,-0.6734704825546,4.900619387627e-06,0.01451135030948,8.875504136086e-06,5153.715532303,295200.0,2.235174179077e-08,1.034442051498,2.495944499969e-07,0.9599633355376,208.28125,0.8806544327348,-8.154625387165e-09,-1.107188976008e-10,1.0,2358.0,0.0,2.0,0.0,-1.024454832077e-08,13.0,290502.0,4.0
2025-03-19 10:00:00,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G25,0.0004926440306008,-9.094947017729e-13,0.0,45.0,72.65625,4.734125766769e-09,0.9400413083566,3.837049007416e-06,0.01235798036214,9.398907423019e-06,5153.659729004,295200.0,-1.6950070858e-07,0.9270296102529,6.519258022308e-08,0.9488675378559,194.25,1.121297768313,-8.23677166603e-09,-1.782217093638e-10,1.0,2358.0,0.0,2.0,0.0,5.587935447693e-09,45.0,288018.0,4.0
2025-03-19 10:00:00,G26,-0.0001414492726326,-1.864464138635e-11,0.0,53.0,74.96875,5.150214527108e-09,0.09462509918377,4.002824425697e-06,0.009885635925457,9.389594197273e-06,5153.80134201,295200.0,4.097819328308e-08,0.8590274111054,1.005828380585e-07,0.9296861963389,178.75,0.6217916784049,-8.400707066026e-09,-2.046513816944e-10,1.0,2358.0,0.0,4.0,0.0,6.519258022308e-09,53.0,288018.0,4.0
2025-03-19 10:00:00,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G28,-0.000581600703299,-7.275957614183e-12,0.0,231.0,-23.53125,4.713410618186e-09,1.224973466205,-1.078471541405e-06,0.0002924030413851,8.385628461838e-06,5153.573822021,295200.0,2.048909664154e-08,-0.1288107356327,6.891787052155e-08,0.9618777203765,219.375,0.8276402082053,-7.980332412877e-09,-3.389426897521e-10,1.0,2358.0,0.0,2.0,0.0,-9.313225746155e-09,743.0,288018.0,4.0
2025-03-19 10:00:00,G29,-0.0005270019173622,3.865352482535e-12,0.0,6.0,37.9375,4.53161733148e-09,-1.70922844642,1.946464180946e-06,0.003069856320508,2.942979335785e-06,5153.681343079,295200.0,-1.862645149231e-09,2.070684614291,3.166496753693e-08,0.9666828459693,326.8125,2.610277531279,-8.230699984549e-09,-2.142946405177e-12,1.0,2358.0,0.0,2.0,0.0,-9.778887033463e-09,6.0,289068.0,4.0
2025-03-19 10:00:00,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 10:00:00,G31,-0.0002126968465745,1.023181539495e-12,0.0,55.0,-19.75,4.881274753258e-09,0.8247806627166,-7.711350917816e-07,0.01061141304672,8.62218439579e-06,5153.632810593,295200.0,-6.146728992462e-08,-0.07639591545367,1.061707735062e-07,0.9547489688525,212.1875,0.8075654275073,-8.187483898711e-09,-4.818057834305e-10,1.0,2358.0,0.0,2.0,0.0,-1.303851604462e-08,55.0,288018.0,4.0
2025-03-19 10:00:00,G32,-0.0004982044920325,8.753886504564e-12,0.0,102.0,-5.40625,4.84913055718e-09,-1.034594701148,-4.656612873077e-08,0.008525164448656,5.902722477913e-06,5153.576236725,295200.0,4.470348358154e-08,-1.15624738447,2.123415470123e-07,0.9640426782128,267.84375,-2.077140928206,-8.15926843771e-09,2.89654922433e-10,1.0,2358.0,0.0,2.8,0.0,9.313225746155e-10,102.0,288018.0,4.0
2025-03-19 11:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G09,0.0006039282307029,1.239186531166e-11,0.0,26.0,-10.96875,4.783770691822e-09,-0.09286875484783,-7.711350917816e-07,0.003015188034624,5.854293704033e-06,5153.740236282,302384.0,1.117587089539e-08,-1.172075719213,7.450580596924e-09,0.9607905849901,264.53125,2.028381641871,-8.181769374964e-09,3.446572134992e-10,1.0,2358.0,0.0,2.0,0.0,4.656612873077e-10,26.0,296316.0,4.0
2025-03-19 11:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G26,-0.0001415847800672,-1.875832822407e-11,0.0,55.0,69.34375,5.229860701833e-09,1.14243940689,3.887340426445e-06,0.009884829516523,9.426847100258e-06,5153.799657822,302384.0,-2.421438694e-08,0.8589673305228,1.266598701477e-07,0.929684622239,182.34375,0.6217520962305,-8.373563078227e-09,-2.253665302777e-10,1.0,2358.0,0.0,2.0,0.0,6.519258022308e-09,55.0,295218.0,4.0
2025-03-19 11:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 11:59:44,G31,-0.0002126903273165,1.023181539495e-12,0.0,174.0,-25.40625,4.83377277461e-09,1.872575319044,-1.361593604088e-06,0.01061159209348,8.827075362206e-06,5153.634460449,302384.0,-2.719461917877e-07,-0.07645531577936,-7.078051567078e-08,0.9547464994468,210.03125,0.8076454491262,-8.014976713094e-09,-3.246563803842e-10,1.0,2358.0,0.0,2.0,0.0,-1.303851604462e-08,174.0,295218.0,4.0
2025-03-19 11:59:44,G32,-0.0004981416277587,8.753886504564e-12,0.0,79.0,-3.15625,4.806985944545e-09,0.01332734316019,-2.197921276093e-07,0.008525458048098,6.038695573807e-06,5153.576831818,302384.0,-8.009374141693e-08,-1.156306619486,1.285225152969e-07,0.9640444849167,268.28125,-2.077153973046,-8.246057767119e-09,2.978695503195e-10,1.0,2358.0,0.0,2.0,0.0,9.313225746155e-10,79.0,295218.0,4.0
2025-03-19 12:00:00,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G03,0.0006774538196623,4.092726157978e-12,0.0,185.0,-43.1875,3.573720288366e-09,2.432647504802,-2.194195985794e-06,0.005865401239134,9.980052709579e-06,5153.563089371,302400.0,5.587935447693e-08,-2.186091244527,-6.705522537231e-08,0.9886683761549,200.46875,1.12930769245,-7.467811064306e-09,4.035882396416e-10,1.0,2358.0,0.0,2.0,0.0,1.396983861923e-09,185.0,295218.0,4.0
2025-03-19 12:00:00,G04,0.000542392488569,5.229594535194e-12,0.0,48.0,-10.875,4.639478967207e-09,-0.9890451229107,-6.034970283508e-07,0.003259756136686,5.669891834259e-06,5153.641614914,302400.0,6.146728992462e-08,-1.110296421011,-3.725290298462e-09,0.9669612860931,269.9375,-2.904932302662,-8.050692486514e-09,3.285851154604e-10,1.0,2358.0,0.0,2.0,0.0,-4.656612873077e-09,816.0,295218.0,4.0
2025-03-19 12:00:00,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G07,-1.682434231043e-05,-1.477928890381e-12,0.0,18.0,-28.84375,4.816986361103e-09,2.849028215129,-1.607462763786e-06,0.01935606950428,8.450821042061e-06,5153.735944748,302400.0,1.024454832077e-07,-0.09918413854892,-2.6635825634e-07,0.9508531946008,210.0,-2.066395898781,-7.713178427699e-09,-3.471573176386e-10,1.0,2358.0,0.0,2.0,0.0,-1.071020960808e-08,18.0,300666.0,4.0
2025-03-19 12:00:00,G08,0.0004976214841008,5.343281372916e-12,0.0,50.0,60.65625,4.958420823844e-09,-0.6948376753039,3.164634108543e-06,0.01056573155802,2.777203917503e-06,5153.765903473,302400.0,2.235174179077e-07,1.955462583837,6.332993507385e-08,0.948323107041,319.1875,0.4397040659307,-8.579643090858e-09,-4.893060958486e-11,1.0,2358.0,0.0,2.8,0.0,4.656612873077e-09,50.0,299946.0,4.0
2025-03-19 12:00:00,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G16,-2.734176814556e-05,8.981260180008e-12,0.0,14.0,80.90625,4.565547316229e-09,0.3766814555974,4.511326551437e-06,0.0145096903434,8.79168510437e-06,5153.712343216,302400.0,-1.005828380585e-07,1.034383136861,1.713633537292e-07,0.9599624299913,209.78125,0.8806585172021,-8.180697901761e-09,-1.375057276655e-10,1.0,2358.0,0.0,2.0,0.0,-1.024454832077e-08,14.0,295218.0,4.0
2025-03-19 12:00:00,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G18,-0.0006451727822423,3.296918293927e-12,0.0,183.0,-64.875,4.038382500555e-09,-2.654861231021,-3.384426236153e-06,0.00487889489159,5.936250090599e-06,5153.702566147,302400.0,-4.842877388e-08,3.061864103959,-5.029141902924e-08,0.9741768530276,272.71875,-2.947569939536,-7.881399720505e-09,-1.700070814773e-10,1.0,2358.0,0.0,2.0,0.0,-8.381903171539e-09,695.0,301608.0,4.0
2025-03-19 12:00:00,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G27,-2.946751192212e-05,7.958078640513e-13,0.0,76.0,56.53125,4.85591655413e-09,-0.5593027493645,3.064051270485e-06,0.01349222136196,2.90758907795e-06,5153.689085007,302400.0,7.264316082001e-08,1.984492858939,1.993030309677e-07,0.9573969968678,320.09375,0.8313402132968,-8.603215501315e-09,-5.607376426879e-11,1.0,2358.0,0.0,2.0,0.0,2.328306436539e-09,76.0,296316.0,4.0
2025-03-19 12:00:00,G28,-0.0005816528573632,-7.162270776462e-12,0.0,232.0,-23.90625,4.705553148033e-09,2.274843737036,-1.197680830956e-06,0.0002923174761236,8.316710591316e-06,5153.574054718,302400.0,-2.421438694e-08,-0.1288682078324,9.313225746155e-09,0.9618756123116,220.625,0.8280134190882,-7.932830434229e-09,-3.039412318009e-10,1.0,2358.0,0.0,2.0,0.0,-9.313225746155e-09,744.0,295218.0,4.0
2025-03-19 12:00:00,G29,-0.0005269735120237,3.865352482535e-12,0.0,20.0,39.65625,4.463757361983e-09,-0.6586020912492,2.004206180573e-06,0.003070530132391,3.444030880928e-06,5153.684246063,302400.0,-3.352761268616e-08,2.070625769875,-4.842877388e-08,0.966682619217,315.84375,2.609826279569,-8.219985252523e-09,-7.250302004181e-11,1.0,2358.0,0.0,2.0,0.0,-9.778887033463e-09,20.0,295218.0,4.0
2025-03-19 12:00:00,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:00:00,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G28,-0.0005816780030727,-7.162270776462e-12,0.0,233.0,-23.15625,4.701981570691e-09,2.797197015878,-1.18650496006e-06,0.0002921336563304,8.285045623779e-06,5153.574476242,305984.0,-5.215406417847e-08,-0.1288967420495,-1.490116119385e-08,0.9618744141817,222.25,0.8284478004276,-7.959974422028e-09,-2.982267080537e-10,1.0,2358.0,0.0,2.0,0.0,-9.313225746155e-09,745.0,298818.0,4.0
2025-03-19 12:59:44,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 12:59:44,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
